"product","name","year","old","genres","War","Children","Thriller","Crime","Drama","Animation","Horror","Fantasy","IMAX","Sci-Fi","Western","Comedy","Action","Romance","Adventure","Musical","Documentary","Film-Noir","Mystery","description","image","length"
"3713","Dragonfly","2002","0","Drama|Fantasy|Mystery|Romance|Thriller","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","A grieving doctor is being contacted by his deceased wife through his patients' near death experiences.","https://m.media-amazon.com/images/M/MV5BNjNhYWZjN2EtNTI5ZC00ZjE5LTgwMDYtOGZmNmM3MDBjZGZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","104 min"
"3714","Queen of the Damned","2002","0","Fantasy|Horror","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","In this loose sequel to Interview with the Vampire: The Vampire Chronicles (1994), the vampire Lestat becomes a rock star whose music wakes up the equally beautiful and monstrous queen of all vampires.","https://m.media-amazon.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_SX300.jpg","101 min"
"3715","How to Kill Your Neighbor's Dog","2000","0","Comedy|Drama","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","A sarcastic playwright in LA gets new neighbors - single mom and 8 y.o. girl. His wife wants kids and babysits the girl. He doesn't want kids yet plays with her to find out how children talk - for his play. Paternal instincts?","https://m.media-amazon.com/images/M/MV5BM2I5YTFjNGEtY2VlOS00MjFkLTg1NjEtOTZiZWNiOTJiNTEyXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg","107 min"
"3716","Mean Machine","2001","0","Comedy|Drama","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","A football star jailed for assault leads a group of inmates in a match against prison guards.","https://m.media-amazon.com/images/M/MV5BN2ZjMzEwYjEtN2QzNi00MmY1LTk1OTQtZWZjZDg1NGVmMWRmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg","99 min"
"3717","Monsoon Wedding","2001","0","Comedy|Romance","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India.","https://m.media-amazon.com/images/M/MV5BZWMzMDJhMjgtZjk2NS00ZDM4LThmOGMtOTQzYWU3N2Y4Y2M2XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg","114 min"
"3718","Wendigo","2001","0","Drama|Horror","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","George is a high-strung professional photographer who is starting to unravel from the stress of his work with a Manhattan advertising agency. Needing some time away from the city, George, his wife Kim, and their son Miles head to ...","https://m.media-amazon.com/images/M/MV5BNDk5NWY5MzgtMmIyMi00NzQzLWJkZmUtMGM1YzFmY2I1YjBiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","91 min"
"3719","Scratch","2001","0","Documentary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","The story of the hip-hop DJ from the birth of hip-hop to the invention of scratching and 'beat-juggling' vinyl, to the more recent 'turntablism' movement. Underdogs and virtuosos who have radically changed the way we hear and crea...","https://m.media-amazon.com/images/M/MV5BZDdlNmE1OWMtNTJiMi00MTlmLWE1NTQtMDdlY2E1NjVkMWU0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg","92 min"
"3720","Bad News Bears, The","1976","1","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.","https://m.media-amazon.com/images/M/MV5BNTU1ZjNmNjktNjk4Yy00MzdjLTk0YzktMDRlYTllMjE0N2I0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","102 min"
"3721","Vampire Hunter D: Bloodlust","2000","0","Animation|Fantasy|Horror|Sci-Fi","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","A legendary dhampir competes with a motley family of bounty hunters to return a young woman, who has been seemingly abducted by a vampire, to her family.","https://m.media-amazon.com/images/M/MV5BNTczODUzNDctODFkZS00M2E4LTllNDEtYWJiOWRlMjE2ZmYzXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg","103 min"
"3722","Wild Strawberries","1957","1","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.","https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg","91 min"
"3723","40 Days and 40 Nights","2002","0","Comedy|Romance","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","After a brutal break-up, a young man vows to stay celibate during the forty days of Lent, but finds the girl of his dreams and is unable to do anything about it.","https://m.media-amazon.com/images/M/MV5BYjY1ZWYwM2MtNDk0YS00NjY5LWJiYzQtZjVmYmNlN2Y0MzVkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg","96 min"
"3724","We Were Soldiers","2002","0","Action|Drama|War","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.","https://m.media-amazon.com/images/M/MV5BZTk3NTc4MTktNjFmZC00ZjdjLWE0ZjgtNTM4NzdmMDBjOTcxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg","138 min"
"3725","Big Bird Cage, The","1972","1","Action","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","Grier and Haig are thieving mercenaries who engineer a prison break from the outside.","https://m.media-amazon.com/images/M/MV5BMDkxODdkMmEtYzEzNy00N2NjLThjMmYtZmE1ZDFhNDAwZjYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg","88 min"
"3726","Big Doll House, The","1971","1","Action","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","Beautiful female prisoners are abused in a Philippine prison until five of them plot an escape by taking the evil female warden hostage with reluctant help from two male fruit vendors.","https://m.media-amazon.com/images/M/MV5BNWIxZGUxN2UtZjE4Mi00NjVlLWI4ODMtNTgzMzhkZGY4ODgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg","95 min"
"3727","Ferngully: The Last Rainforest","1992","1","Animation|Children|Comedy|Musical","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","The magical inhabitants of a rainforest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus.","https://m.media-amazon.com/images/M/MV5BNzNiNTliMjItMmY0ZS00YTMzLTllYTQtMzE2ZDM1YTgwZjlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwMTkwOTI@._V1_SX300.jpg","76 min"
"3728","Zombie","1979","1","Horror","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Strangers searching for a young woman's missing father arrive at a tropical island where a doctor desperately seeks the cause and cure of a recent epidemic of the undead.","https://m.media-amazon.com/images/M/MV5BYjhiMjMxZGEtY2VmZC00OTVmLWExNTQtYmUyNjZiNDJlMWM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","91 min"
"3729","Royal Wedding","1951","1","Comedy|Musical|Romance","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","A brother and sister dance act encounter challenges and romance when booked in London during the Royal Wedding.","https://m.media-amazon.com/images/M/MV5BY2FlZmMyMjktOTAzYy00ZmYzLWJhNjMtMjljOWY1ZjVhZjM3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg","93 min"
"3730","All About the Benjamins","2002","0","Action|Comedy|Crime","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","Bounty hunter Bucum chases bail-jumper Reggie, who runs right into the scene of a diamond heist and murder and gets shot at as well. Later they become partners in their pursuit of the $20M in diamonds and lottery ticket. Their wom...","https://m.media-amazon.com/images/M/MV5BNjM0MzliMDktZGFlOS00NmQ3LWJhYWItMjBhZmI2OGRlMmMwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg","95 min"
"3731","Time Machine, The","2002","0","Action|Adventure|Sci-Fi","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.","https://m.media-amazon.com/images/M/MV5BMTM4YTViNGMtYTYyOS00MTViLWEyYTgtNGM0OTIwMWRmYzdhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","96 min"
"3732","Magnificent Ambersons, The","1942","1","Drama|Romance","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","The spoiled young heir to the decaying Amberson fortune comes between his widowed mother and the man she has always loved.","https://m.media-amazon.com/images/M/MV5BOTQ4Y2I5MzYtNDJkZS00YTFmLWJkODctMmU3YzQ3ZDhkMWE5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg","88 min"
"3733","Fun","1994","1","Crime|Drama","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hillary and Bonnie meet one morning by the side of the road. They become fast friends, share their secrets, and on a rising wave of frenzy later that afternoon, murder an old woman. They did it, they say later, for fun.","https://m.media-amazon.com/images/M/MV5BMTYwMjU5NzM5Nl5BMl5BanBnXkFtZTcwMzQ3MTk1NA@@._V1_SX300.jpg","105 min"
"3734","Hangar 18","1980","1","Action|Sci-Fi|Thriller","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","After a UFO crashes in Arizona, due to a space collision with a NASA satellite launch, the U.S. government tries to cover-up the incident for political reasons.","https://m.media-amazon.com/images/M/MV5BNjBmNjRlYTAtOThjZC00NmQwLWJmMGEtZmQzNWJjZDU5MzQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","97 min"
"3735","Hopscotch","1980","1","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Grounded with a desk job by incompetent superiors, a clever CIA agent retires and writes a tell all memoir that will embarrass his bosses, prompting him to go on the run and elude them.","https://m.media-amazon.com/images/M/MV5BNmZhNWEyNmYtOWQyNy00OTY2LTk3MDQtMjM1YWVlOGRlMWMyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg","106 min"
"3736","Humanoids from the Deep","1980","1","Horror|Sci-Fi","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","Humanoid sea creatures start killing a fishing town's residents, and raping their women. It's up to the townsfolk and a visiting biologist to fight back and fend them off.","https://m.media-amazon.com/images/M/MV5BNmMyZDk2MjItNzM2Yy00YWEwLTk0ZmYtYjJiZDQxMmU5NGQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","80 min"
"3737","Little Darlings","1980","1","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Two fifteen year-old girls from different sides of the tracks compete to see who will be the first to lose their virginity while at a summer camp.","https://m.media-amazon.com/images/M/MV5BZWVmMmQ0ODQtMmVkNC00OGQ1LWI1Y2EtNzlmZTAxZjU2N2ZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","96 min"
"3738","Long Good Friday, The","1980","1","Drama|Thriller","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","An up-and-coming gangster is tested by the insurgence of an unknown, very powerful threat.","https://m.media-amazon.com/images/M/MV5BMDU2YjI2YjgtODE3OC00N2U1LTgxNjgtMTliYTJjZWMyNTE2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg","114 min"
"3739","Mon oncle d'Amérique","1980","1","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","The intersecting stories of three people who face difficult choices in life-changing situations are used to illustrate the theories espoused by Henri Laborit about human behavior and the relationship between the self and society.","https://m.media-amazon.com/images/M/MV5BOTM2MjNjZjYtMGQ5NC00YTRmLTliNDUtYzAwNDIxY2VlOTRhXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg","125 min"
"3740","Motel Hell","1980","1","Comedy|Horror","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","A seemingly friendly farmer and his sister kidnap unsuspecting travelers and bury them alive, using them to create the 'special meat' they are famous for.","https://m.media-amazon.com/images/M/MV5BYzU4MDlkNGYtYTcxMi00MjBiLWI3MGEtMWI0ZWU2ZDAyNTI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","101 min"
"3741","Ffolkes","1979","1","Action|Adventure|Thriller","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","When terrorists take over two oil rigs, and threaten to blow them up if their demands are not met, an eccentric anti-terrorism expert volunteers his unique commando unit to stop them.","https://m.media-amazon.com/images/M/MV5BMTBjZjM4MjAtMjM1NC00N2IxLWE4MTMtMjIyMjVkNDhlODU4L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg","95 min"
"3742","Octagon, The","1980","1","Action","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","A martial artist must defeat a plan by ninjas to create a worldwide training camp for terrorists.","https://m.media-amazon.com/images/M/MV5BMDUyNTY1NzEtOTdjNi00OGRmLTgxYWItMjY1Yzg4NDgxZWUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","103 min"
"3743","Oh, God! Book II","1980","1","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","God asks a young girl to help spread his word and influence with a slogan.","https://m.media-amazon.com/images/M/MV5BMjAxNjcxNTAwNl5BMl5BanBnXkFtZTgwNDU4MjMyMDE@._V1_SX300.jpg","94 min"
"3744","Oh, God!","1977","1","Comedy|Fantasy","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","When God appears to an assistant grocery manager as a good natured old man, the Almighty selects him as his messenger for the modern world.","https://m.media-amazon.com/images/M/MV5BNWJhMTZjZGItNWE5Zi00ZDFmLWEyZDctZmI3Mjc4Y2Y1NWFmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg","98 min"
"3745","Ice Age","2002","0","Adventure|Animation|Children|Comedy","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","The story revolves around sub-zero heroes: a woolly mammoth, a saber-toothed tiger, a sloth and a prehistoric combination of a squirrel and rat, known as Scrat.","https://m.media-amazon.com/images/M/MV5BOGEwMTQyMDktMWUwZC00MzExLTg1MGMtYWJiNWNhMzIyMGU5XkEyXkFqcGdeQXVyOTYyMTY2NzQ@._V1_SX300.jpg","81 min"
"3746","Resident Evil","2002","0","Action|Horror|Sci-Fi|Thriller","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.","https://m.media-amazon.com/images/M/MV5BZmI1ZGRhNDYtOGVjZC00MmUyLThlNTktMTQyZGE3MzE1ZTdlXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg","100 min"
"3747","Showtime","2002","0","Action|Comedy","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based television cop show, while tracking down the manufacturer and distributor of an illegally made semi-automatic firearm.","https://m.media-amazon.com/images/M/MV5BZTQzNGUyYzEtYzhlOC00YTQzLWJmOGYtOTNlMzE1Yjk4MDkzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg","95 min"
"3748","Harrison's Flowers","2000","0","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","When a Newsweek photojournalist disappears in war-torn Yugoslavia, his wife travels to Europe to find him.","https://m.media-amazon.com/images/M/MV5BMjgzZWZiYTEtN2U5Zi00OGRlLWJjMmItOTFiYzA4N2ViZmQyXkEyXkFqcGdeQXVyODA5MjI2NTk@._V1_SX300.jpg","121 min"
"3749","Kissing Jessica Stein","2001","0","Comedy|Romance","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","A woman searching for the perfect man instead discovers the perfect woman.","https://m.media-amazon.com/images/M/MV5BMGZkYWY5NzEtZmYwYi00NGMyLWEyZjAtMjQ4NTZjNzQ3NGMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","97 min"
"3750","Promises","2001","0","Documentary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Several Jewish and Palestinian children are followed for three years and put in touch with each other, in this alternative look at the Jewish-Palestinian conflict. The three filmmakers followed a group of seven local children betw...","https://m.media-amazon.com/images/M/MV5BMTM4ODI4MjAzM15BMl5BanBnXkFtZTcwMzQ2MjcyMQ@@._V1_SX300.jpg","106 min"
"3751","And Your Mother Too","2001","0","Drama|Romance","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.","https://m.media-amazon.com/images/M/MV5BNDhjMzc3ZTgtY2Y4MC00Y2U3LWFiMDctZGM3MmM4N2YzNDQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg","106 min"
"3752","All the Right Moves","1983","1","Drama|Romance","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","An ambitious young football star is trapped in a dying mill town--unless his gridiron skills can win him a way out.","https://m.media-amazon.com/images/M/MV5BNDQzMDljMzktMTU5NC00ZGRlLTgxMGMtNzYyYTgyM2MxZTdkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg","91 min"
"3753","Road to Morocco","1942","1","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Two carefree castaways on a desert shore find an Arabian Nights city, where they compete for the luscious Princess Shalmar.","https://m.media-amazon.com/images/M/MV5BMWIxOTY0YjUtNDhkZC00MGE4LThmYzAtZmQxOWQ5MDYyNGRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg","82 min"
"3754","Taps","1981","1","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Military cadets take extreme measures to ensure the future of their academy when its existence is threatened by local condo developers.","https://m.media-amazon.com/images/M/MV5BNjJmOGJkZDEtNzAwZC00YmFjLTliZGYtZDQ5MzEzOWNiMDkxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg","126 min"
"3755","Return of the Secaucus 7","1980","1","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Seven former college friends, along with a few new friends, gather for a weekend reunion at a summer house in New Hampshire to reminisce about the good old days, when they got arrested on the way to a protest in Washington, DC.","https://m.media-amazon.com/images/M/MV5BOWUzNGViY2EtNzI3My00ZmZkLWFjNDEtNzcwZTU0OTg5MmJiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg","104 min"
"3756","Rude Boy","1980","1","Documentary|Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","A young British punk and roadie for The Clash navigates life in socially torn 1970s England.","https://m.media-amazon.com/images/M/MV5BMTY0MTMzNjYzMl5BMl5BanBnXkFtZTcwNDc2MTYyMQ@@._V1_SX300.jpg","133 min"
"3757","Running Scared","1980","1","Action|Drama","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","It's 1961. Two servicemen smuggle a box of military gear to USA. Leroy tries out a military camera and accidentally takes a picture of some military facilities. Army finds one of the pictures and thinks they're communist spies.","https://m.media-amazon.com/images/M/MV5BNzRiZDkzYTUtNjAzNS00ZmQ1LWE3MGQtMzJiZWFhN2JiNGY2XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg","96 min"
